Company,Folder,File Name,Transcript
domnuc,custom_message,258.ulaw,"M p two, site area emergency Charlie2, TF one, security event."
domnuc,custom_message,259.ulaw,MP2. Site area emergency Charlie2. G S one. Control room evacuation.
domnuc,custom_message,260.ulaw,"MP2, site area emergency Charlie2JF1, judgment."
domnuc,custom_message,261.ulaw,"M p two, general emergency bravo, p g one, station blackout."
domnuc,custom_message,262.ulaw,"M p two, general emergency bravo, e g one, Atwo, inadequate cooling."
domnuc,custom_message,263.ulaw,"M p two, general emergency bravo, t g one, security event."
domnuc,custom_message,264.ulaw,"M p two, general emergency bravo, j g one, judgment."
domnuc,custom_message,265.ulaw,"M p two, general emergency alpha, r g one, major fuel damage."
domnuc,custom_message,266.ulaw,M p two general emergency alpha o g one off-site dose.
domnuc,custom_message,267.ulaw,"M p two, general emergency alpha, b g one, all three barriers."
domnuc,custom_message,268.ulaw,M p three. Unusual event delta one. B u one. Containment barrier failure.
domnuc,custom_message,269.ulaw,M p three. Unusual event delta one. B u two. RCF leakage.
domnuc,custom_message,27.ulaw,"M p one drill, unusual event delta one, t u one security event drill."
domnuc,custom_message,270.ulaw,M p three. Unusual event delta one. B u three. Fuel clad degradation.
domnuc,custom_message,271.ulaw,"M p three, unusual event delta one, p u one, loss of off-site power."
domnuc,custom_message,272.ulaw,M p three. Unusual event delta one. T u two. Loss of d c.
domnuc,custom_message,273.ulaw,M p three. Unusual event delta one. E u one. Loss of cold shutdown function.
domnuc,custom_message,274.ulaw,M p three. Unusual event delta one. E u two. Cavity seal failure.
domnuc,custom_message,275.ulaw,M p three. Unusual event delta one. E u three. Loss of annunciators.
domnuc,custom_message,276.ulaw,M p three. Unusual event delta one. E u four. Loss of communications.
domnuc,custom_message,277.ulaw,M p three. Unusual event delta one. E u five. Shutdown LCO exceeded.
domnuc,custom_message,278.ulaw,M p three. Unusual event delta one. R u one. Rad monitors.
domnuc,custom_message,279.ulaw,M p three. Unusual event delta one. T u one. Security event.
domnuc,custom_message,28.ulaw,M p one drill. Unusual event delta one. T u two destructive phenomena drill.
domnuc,custom_message,280.ulaw,"M p three, unusual event delta one, t u two, destructive phenomena."
domnuc,custom_message,281.ulaw,M p three. Unusual event delta one. G u one. Fire.
domnuc,custom_message,282.ulaw,"M p three, unusual event delta one, g u two, toxic flammable gases."
domnuc,custom_message,283.ulaw,"M p three, unusual event delta one, j u one, judgment."
domnuc,custom_message,284.ulaw,M p three. Unusual event delta two. O u one. Unplanned release.
domnuc,custom_message,285.ulaw,M p three. Alert Charlie one. E a one. Fuel clad or RCS barrier failure.
domnuc,custom_message,286.ulaw,M p three. Alert Charlie one. B a two. Steam line break.
domnuc,custom_message,287.ulaw,M p three alert Charlie one p a one station blackout.
domnuc,custom_message,288.ulaw,M p three. Alert Charlie one. P a two. Single AC power source.
domnuc,custom_message,289.ulaw,M P3. Alert Charlie one. EA1. Automatic reactor trip failure.
domnuc,custom_message,29.ulaw,M p one drill. Unusual event delta one. G u one fire drill.
domnuc,custom_message,290.ulaw,M p three. Alert Charlie one. EA two. Inability to maintain cold shutdown.
domnuc,custom_message,291.ulaw,M p three. Alert Charlie one. E a three. Loss of enunciators. Transient.
domnuc,custom_message,292.ulaw,M p three. Alert Charlie one. O a one. Off-site dose.
domnuc,custom_message,293.ulaw,MP3. Alert Charlie one. RA one. Spent fuel assembly damage.
domnuc,custom_message,294.ulaw,M p three. Alert Charlie one. R a two. Plant radiation.
domnuc,custom_message,295.ulaw,M p three alert Charlie one t a one security event.
domnuc,custom_message,296.ulaw,"M p three, alert Charlie one, t a two, destructive phenomena."
domnuc,custom_message,297.ulaw,M p three. Alert Charlie one. GA one. Control room evacuation.
domnuc,custom_message,298.ulaw,"M p three, alert Charlie1, GA two, fire, explosion."
domnuc,custom_message,299.ulaw,M p three alert Charlie one G a three toxic flammable gases.
domnuc,custom_message,30.ulaw,M p one drill. Unusual event delta one g u two. Toxic flammable gases drill.
domnuc,custom_message,300.ulaw,M p three. Alert Charlie one. J a one. Judgment.
domnuc,custom_message,301.ulaw,"MP3, site area emergency Charlie2EF1. Any two barrier failure."
domnuc,custom_message,302.ulaw,MP3. Site area emergency Charlie2. PS1. Station blackout.
domnuc,custom_message,303.ulaw,MP3. Site area emergency Charlie2. PS2. Loss of DC.
domnuc,custom_message,304.ulaw,MP3. Site area emergency Charlie2. EF1. At wasp.
domnuc,custom_message,305.ulaw,MP3. Site area emergency Charlie2. ES2. Inability to maintain hot shutdown.
domnuc,custom_message,306.ulaw,MP3. Site area emergency Charlie2. ES3. In vessel fuel on recovery.
domnuc,custom_message,307.ulaw,"MP3, site area emergency Charlie2ES4, loss of annunciators, transient."
domnuc,custom_message,308.ulaw,"MP3, site area emergency Charlie2, o s one, off-site dose."
domnuc,custom_message,309.ulaw,MP3. Site area emergency Charlie2. RF1. Spent fuel damage.
domnuc,custom_message,31.ulaw,M p one drill. Unusual event delta one. J u one judgment drill.
domnuc,custom_message,310.ulaw,MP3. Site area emergency Charlie2. T S one. Security event.
domnuc,custom_message,311.ulaw,MP3. Site area emergency Charlie2. G S one. Control room evacuation.
domnuc,custom_message,312.ulaw,MP3. Site area emergency Charlie2. JS1. Judgment.
domnuc,custom_message,313.ulaw,M p three general emergency bravo p g one station blackout.
domnuc,custom_message,314.ulaw,"M p three general emergency bravo e g one, Atwasp inadequate cooling."
domnuc,custom_message,315.ulaw,M p three general emergency bravo t g one security event.
domnuc,custom_message,316.ulaw,M p three general emergency bravo j g one judgment.
domnuc,custom_message,317.ulaw,"M p three, general emergency alpha r g one, major fuel damage."
domnuc,custom_message,318.ulaw,M p three general emergency alpha o g one off-site dose.
domnuc,custom_message,319.ulaw,"M p three general emergency alpha b g one, all three barriers."
domnuc,custom_message,32.ulaw,Drill. Millstone calling through system page. Do not report to facility. Drill.
domnuc,custom_message,320.ulaw,M p one drill. Echo has occurred. Calling for more information. Drill.
domnuc,custom_message,322.ulaw,M p one drill. Golf has occurred. Call in for more information. Drill.
domnuc,custom_message,323.ulaw,M p one drill. Fox has occurred. Call in for more information. Drill.
domnuc,custom_message,325.ulaw,M p two drill. Echo has occurred. Call in for more information. Drill.
domnuc,custom_message,326.ulaw,M p q drill. Fox has occurred. Call in for more information. Drill.
domnuc,custom_message,327.ulaw,M p two drill. Gulp has occurred. Call in for more information. Drill.
domnuc,custom_message,329.ulaw,M p three drill. Echo has occurred. Call in for more information. Drill.
domnuc,custom_message,330.ulaw,M p three drill. Fox has occurred. Call in for more information. Drill.
domnuc,custom_message,331.ulaw,M p three drill. Gulp has occurred. Call in for more information. Drill.
domnuc,custom_message,333.ulaw,M p one. Echo has occurred. Call in for more information.
domnuc,custom_message,334.ulaw,M p one. Fox has occurred. Call in for more information.
domnuc,custom_message,335.ulaw,M p one. Gulf has occurred. Call in for more information.
domnuc,custom_message,337.ulaw,MK two echo has occurred. Call in for more information.
domnuc,custom_message,338.ulaw,M p two. Fox has occurred. Call in for more information.
domnuc,custom_message,339.ulaw,M p two. Gulf has occurred. Call in for more information.
domnuc,custom_message,341.ulaw,M p three. Echo has occurred. Call in for more information.
domnuc,custom_message,342.ulaw,M p three. Fox has occurred. Call in for more information.
domnuc,custom_message,343.ulaw,M p three. Gulf has occurred. Call in for more information.
domnuc,custom_message,352.ulaw,This is an IT ENRS calling to system test. Call into system.
domnuc,custom_message,353.ulaw,This is the Millstone weekly pager test. No response required.
domnuc,custom_message,383.ulaw,"M p one, unusual event, delta one, e u one, fuel pool level."
domnuc,custom_message,384.ulaw,"M p one, unusual event, delta one, e u two, fuel pool temperature."
domnuc,custom_message,385.ulaw,"M p one, unusual event, delta one, r u one, reactor building radiation."
domnuc,custom_message,386.ulaw,M p one drill. Unusual event delta one. E u one pupil level drill.
domnuc,custom_message,387.ulaw,M p one drill. Unusual event delta one. E u two fuel pool temperature drill.
domnuc,custom_message,388.ulaw,"M p one drill. Unusual event, delta one. R u one, reactor building radiation drill."
domnuc,custom_message,389.ulaw,Test. Daily ship tech radio pager test. Test.
domnuc,custom_message,391.ulaw,The drill at Millstone Station has been terminated.
domnuc,custom_message,392.ulaw,ENRS system test. Please disregard. No response required. Test.
domnuc,custom_message,393.ulaw,The event at Millstone Station has been terminated.
domnuc,custom_message,395.ulaw,Drill. Unusual event. TSCOSCOSCAA personnel report to facility. Drill.
domnuc,custom_message,396.ulaw,Drill. Unusual event. EOS TSC OSC OSC AA. Personnel report to facility. Drill.
domnuc,custom_message,398.ulaw,Drill. Unusual event. EOF personnel report to facility. Drill.
domnuc,custom_message,399.ulaw,Drill. Unusual event. Zero personnel report to facility. Drill.
domnuc,custom_message,401.ulaw,Drill. Zero on-site personnel take shelter. Standby for more information. Drill.
domnuc,custom_message,402.ulaw,Drill. Access to EOF and TSE restricted. Report to the remote mustering area at Camp Niantic. Drill.
domnuc,custom_message,403.ulaw,Drill. Access to EOF restricted. Report to upper level TSC. Drill.
domnuc,custom_message,407.ulaw,Alert. TA one report to site. On-site personnel take shelter. Stand by for more information. Alert.
domnuc,custom_message,408.ulaw,"Alert. TA one, report to site. On-site personnel, report to EOS. Alert."
domnuc,custom_message,410.ulaw,"Drill, t a one report to site. On-site personnel take shelter. Standby for more information. Drill."
domnuc,custom_message,411.ulaw,"Drill, t a one, report to site. On-site personnel, report to EOF, drill."
domnuc,custom_message,413.ulaw,Disregard previous event message. A new pager message will follow.
domnuc,custom_message,414.ulaw,Drill. Access to TSC restricted. Report to EOF. Drill.
domnuc,custom_message,415.ulaw,Alert. Serial on-site personnel take shelter. Standby for more information. Alert.
domnuc,custom_message,416.ulaw,Alert. Access to EOF restricted. Report to the upper level TSC. Alert.
domnuc,custom_message,417.ulaw,Alert. Access to TSC restricted. Report to EOF. Alert.
domnuc,custom_message,418.ulaw,Alert. Access to EOS and TSC restricted. Report to the remote mustering area at Camp Niantic. Alert.
domnuc,custom_message,420.ulaw,This is a Millstone seropager test. No response is required. Test.
domnuc,custom_message,421.ulaw,Millstone Station is experiencing a security event. You are requested to report to the simulator foyer.
domnuc,custom_message,422.ulaw,Drill. Millstone Station is experiencing a security event. No response required. Drill.
domnuc,custom_message,425.ulaw,"Unusual event, TSC, OSC, OSCAA. Personnel report to facility. Do not call into system."
domnuc,custom_message,426.ulaw,Unusual event. EOFTSD OSCOSCAA. Personnel report to facility. Do not call into system.
domnuc,custom_message,427.ulaw,Unusual event. EOF personnel report to facility. Do not call into system.
domnuc,custom_message,428.ulaw,"Unusual event, zero personnel report to facility. Do not call into system."
domnuc,custom_message,429.ulaw,This is an IT ENRS. No response required. Test. No response. Do not call into system. Test.
domnuc,custom_message,430.ulaw,This is an IT notification message. ENRS has been restored.
domnuc,custom_message,85.ulaw,M p one drill. Unusual event delta two. O u one unplanned relief drill.
domnuc,custom_message,86.ulaw,M p one drill. Alert Charlie one. R a one. Reactor building radiation. Drill.
domnuc,custom_message,87.ulaw,M p one drill. Alert Charlie one. OA one. Equipment malfunction. Drill.
domnuc,custom_message,88.ulaw,M p one drill. Alert Charlie one. TA one security event drill.
domnuc,custom_message,89.ulaw,M p one drill. Alert Charlie one. TA two destructive phenomena drill.
domnuc,custom_message,90.ulaw,M p one drill. Alert Charlie one. J a one. Judgment drill.
domnuc,custom_message,91.ulaw,"MP two drill, unusual event delta one, b u one containment barrier failure drill."
domnuc,custom_message,92.ulaw,M p two drill. Unusual event delta one b u two. RCF leakage drill.
domnuc,custom_message,93.ulaw,M p two drill. Unusual event delta one. B u three. Fuel clad degradation drill.
domnuc,custom_message,94.ulaw,M p two drill. Unusual event delta one. P u one. Loss of off-site power. Drill.
domnuc,custom_message,95.ulaw,M p two drill. Unusual event delta one. P u two. Loss of DC drill.
domnuc,custom_message,96.ulaw,"M p two drill, unusual event delta one, e u one, loss of cold shutdown function, drill."
domnuc,custom_message,97.ulaw,"M p two drill, unusually bent delta one, e u two refuel spent fuel pool level drill."
domnuc,custom_message,98.ulaw,M p two drill. Unusual event delta one. E u three loss of annunciators drill.
domnuc,custom_message,99.ulaw,M p two drill. Unusual event delta one. E u four. Loss of communications drill.
dompg,callout_type,1001.ulaw,Normal.
dompg,callout_type,1007.ulaw,Call until notify.
dompg,callout_type,1008.ulaw,Emergency.
dompg,callout_type,1014.ulaw,Travel.
